date,home,away,box_score,game_id,play_by_play,score,team,play_description,player_name,outcome,inning,batting_team,pitching_team,sac,outs,away_score,home_score,X1B,X2B,X3B,O2B,O3B,X4B,O4B,On1B,On2B,On3B,outs_end,away_score_end,home_score_end,runs_scored,RBI,P,C,1B,2B,3B,SS,LF,CF,RF
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-0,away,"Starks, Sarah grounded out to p.","Starks, Sarah",Ground Out,4,UC Davis,Cal St. Fullerton,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-0,away,"Polson, Leah flied out to cf.","Polson, Leah",Fly Out,4,UC Davis,Cal St. Fullerton,FALSE,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-0,away,"McMahan, Libbie lined out to cf.","McMahan, Libbie",Line Out,4,UC Davis,Cal St. Fullerton,FALSE,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-0,home,"Humphreys, KK singled to shortstop.","Humphreys, KK",Single,4,Cal St. Fullerton,UC Davis,FALSE,0,0,0,"Humphreys, KK",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-0,home,"Humphreys, KK stole second.","Humphreys, KK",Stolen Base,4,Cal St. Fullerton,UC Davis,FALSE,0,0,0,NA,"Humphreys, KK",NA,NA,NA,NA,NA,"Humphreys, KK",NA,NA,0,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-0,home,"Becerra, Hannah singled to pitcher, bunt Humphreys, KK advanced to third.","Becerra, Hannah",Single,4,Cal St. Fullerton,UC Davis,FALSE,0,0,0,"Becerra, Hannah",NA,"Humphreys, KK",NA,NA,NA,NA,NA,"Humphreys, KK",NA,0,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-0,home,"Becerra, Hannah stole second.","Becerra, Hannah",Stolen Base,4,Cal St. Fullerton,UC Davis,FALSE,0,0,0,NA,"Becerra, Hannah","Humphreys, KK",NA,NA,NA,NA,"Becerra, Hannah",NA,"Humphreys, KK",0,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-1,home,"Siofele, Irie singled to left field, RBI Becerra, Hannah advanced to third Humphreys, KK scored.","Siofele, Irie",Single,4,Cal St. Fullerton,UC Davis,FALSE,0,0,0,"Siofele, Irie",NA,"Becerra, Hannah",NA,NA,"Humphreys, KK",NA,NA,"Becerra, Hannah","Humphreys, KK",0,0,1,1,1,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-1,home,"Ross, Remington pinch ran for Siofele, Irie.","Ross, Remington",Substitution,4,Cal St. Fullerton,UC Davis,FALSE,0,0,1,"Ross, Remington",NA,"Becerra, Hannah",NA,NA,NA,NA,"Siofele, Irie",NA,"Becerra, Hannah",0,0,1,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-1,home,"Ross, Remington stole second.","Ross, Remington",Stolen Base,4,Cal St. Fullerton,UC Davis,FALSE,0,0,1,NA,"Ross, Remington","Becerra, Hannah",NA,NA,NA,NA,"Ross, Remington",NA,"Becerra, Hannah",0,0,1,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-1,home,"Valenzuela, Julia struck out swinging, out at first c to 1b.","Valenzuela, Julia",Strike Out,4,Cal St. Fullerton,UC Davis,FALSE,0,0,1,NA,"Ross, Remington","Becerra, Hannah",NA,NA,NA,NA,NA,"Ross, Remington","Becerra, Hannah",2,0,1,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-1,home,"Munoz, Daisy reached first on an error by 3b.","Munoz, Daisy",Reached on Error,4,Cal St. Fullerton,UC Davis,FALSE,2,0,1,"Munoz, Daisy","Ross, Remington","Becerra, Hannah",NA,NA,NA,NA,NA,"Ross, Remington","Becerra, Hannah",2,0,1,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,home,"Toto, Peyton grounded out to ss, RBI Munoz, Daisy advanced to second Ross, Remington advanced to third Becerra, Hannah scored.","Toto, Peyton",Ground Out,4,Cal St. Fullerton,UC Davis,FALSE,2,0,1,NA,"Munoz, Daisy","Ross, Remington",NA,NA,"Becerra, Hannah",NA,"Munoz, Daisy","Ross, Remington","Becerra, Hannah",3,0,2,1,1,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,home,"Whitmore, Kelsie walked.","Whitmore, Kelsie",Walk,4,Cal St. Fullerton,UC Davis,FALSE,3,0,2,"Whitmore, Kelsie","Munoz, Daisy","Ross, Remington",NA,NA,NA,NA,NA,"Munoz, Daisy","Ross, Remington",3,0,2,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,home,"Delgadillo, Megan struck out swinging.","Delgadillo, Megan",Strike Out,4,Cal St. Fullerton,UC Davis,FALSE,3,0,2,"Whitmore, Kelsie","Munoz, Daisy","Ross, Remington",NA,NA,NA,NA,"Whitmore, Kelsie","Munoz, Daisy","Ross, Remington",4,0,2,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,away,"Siofele, Irie to dp for Ross, Remington.","Siofele, Irie",Substitution,5,UC Davis,Cal St. Fullerton,FALSE,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,away,"Jauregui, Marissa walked.","Jauregui, Marissa",Walk,5,UC Davis,Cal St. Fullerton,FALSE,0,0,2,"Jauregui, Marissa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,away,"Steffen-Brune, Katie out at first 3b to 2b, SAC, bunt Jauregui, Marissa advanced to second.","Steffen-Brune, Katie",Bunt Out,5,UC Davis,Cal St. Fullerton,TRUE,0,0,2,NA,"Jauregui, Marissa",NA,NA,NA,NA,NA,"Jauregui, Marissa",NA,NA,1,0,2,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,away,"Dethlefson, Anna flied out to rf.","Dethlefson, Anna",Fly Out,5,UC Davis,Cal St. Fullerton,FALSE,1,0,2,NA,"Jauregui, Marissa",NA,NA,NA,NA,NA,NA,"Jauregui, Marissa",NA,2,0,2,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,away,"Kisling, Sommer grounded out to 3b.","Kisling, Sommer",Ground Out,5,UC Davis,Cal St. Fullerton,FALSE,2,0,2,NA,"Jauregui, Marissa",NA,NA,NA,NA,NA,NA,"Jauregui, Marissa",NA,3,0,2,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,home,"Wallace, Bailey struck out looking.","Wallace, Bailey",Strike Out,5,Cal St. Fullerton,UC Davis,FALSE,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,home,"Humphreys, KK walked.","Humphreys, KK",Walk,5,Cal St. Fullerton,UC Davis,FALSE,1,0,2,"Humphreys, KK",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,home,"Becerra, Hannah singled to third base Humphreys, KK advanced to second.","Becerra, Hannah",Single,5,Cal St. Fullerton,UC Davis,FALSE,1,0,2,"Becerra, Hannah","Humphreys, KK",NA,NA,NA,NA,NA,"Humphreys, KK",NA,NA,1,0,2,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-2,home,"Siofele, Irie flied out to lf.","Siofele, Irie",Fly Out,5,Cal St. Fullerton,UC Davis,FALSE,1,0,2,"Becerra, Hannah","Humphreys, KK",NA,NA,NA,NA,NA,"Becerra, Hannah","Humphreys, KK",NA,2,0,2,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,home,"Valenzuela, Julia singled to left field, RBI Becerra, Hannah advanced to second Humphreys, KK scored.","Valenzuela, Julia",Single,5,Cal St. Fullerton,UC Davis,FALSE,2,0,2,"Valenzuela, Julia","Becerra, Hannah",NA,NA,NA,"Humphreys, KK",NA,"Becerra, Hannah","Humphreys, KK",NA,2,0,3,1,1,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,home,"Munoz, Daisy walked Valenzuela, Julia advanced to second Becerra, Hannah advanced to third.","Munoz, Daisy",Walk,5,Cal St. Fullerton,UC Davis,FALSE,2,0,3,"Munoz, Daisy","Valenzuela, Julia","Becerra, Hannah",NA,NA,NA,NA,"Valenzuela, Julia","Becerra, Hannah",NA,2,0,3,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,home,"Toto, Peyton struck out swinging.","Toto, Peyton",Strike Out,5,Cal St. Fullerton,UC Davis,FALSE,2,0,3,"Munoz, Daisy","Valenzuela, Julia","Becerra, Hannah",NA,NA,NA,NA,"Munoz, Daisy","Valenzuela, Julia","Becerra, Hannah",3,0,3,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,away,"Leon, Isabella grounded out to 2b.","Leon, Isabella",Ground Out,6,UC Davis,Cal St. Fullerton,FALSE,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,away,"Bower, Megan struck out looking.","Bower, Megan",Strike Out,6,UC Davis,Cal St. Fullerton,FALSE,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,away,"Starks, Sarah fouled out to rf.","Starks, Sarah",Foul Out,6,UC Davis,Cal St. Fullerton,FALSE,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,home,"Whitmore, Kelsie singled to shortstop.","Whitmore, Kelsie",Single,6,Cal St. Fullerton,UC Davis,FALSE,0,0,3,"Whitmore, Kelsie",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,home,"Delgadillo, Megan fouled out to 3b Whitmore, Kelsie out at second 3b to 2b.","Delgadillo, Megan",Foul Out,6,Cal St. Fullerton,UC Davis,FALSE,0,0,3,NA,NA,NA,"Whitmore, Kelsie",NA,NA,NA,"Whitmore, Kelsie",NA,NA,2,0,3,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,home,"Wallace, Bailey grounded out to 2b.","Wallace, Bailey",Ground Out,6,Cal St. Fullerton,UC Davis,FALSE,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,away,"Polson, Leah grounded out to 2b.","Polson, Leah",Ground Out,7,UC Davis,Cal St. Fullerton,FALSE,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,away,"McMahan, Libbie grounded out to 1b unassisted.","McMahan, Libbie",Ground Out,7,UC Davis,Cal St. Fullerton,FALSE,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,away,"Jauregui, Marissa walked.","Jauregui, Marissa",Walk,7,UC Davis,Cal St. Fullerton,FALSE,2,0,3,"Jauregui, Marissa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,away,"Nakahara, Sarah pinch hit for Steffen-Brune, Katie.","Nakahara, Sarah",Substitution,7,UC Davis,Cal St. Fullerton,FALSE,2,0,3,"Jauregui, Marissa",NA,NA,NA,NA,NA,NA,"Jauregui, Marissa",NA,NA,2,0,3,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-21T00:00:00Z,Cal St. Fullerton,UC Davis,https://stats.ncaa.org/game/box_score/5033520,5033520,https://stats.ncaa.org/game/play_by_play/5033520,0-3,away,"Nakahara, Sarah struck out swinging.","Nakahara, Sarah",Strike Out,7,UC Davis,Cal St. Fullerton,FALSE,2,0,3,"Jauregui, Marissa",NA,NA,NA,NA,NA,NA,"Jauregui, Marissa",NA,NA,3,0,3,0,0,"Frost, Sophie","Valenzuela, Julia","Munoz, Daisy","Humphreys, KK","Becerra, Hannah","Toto, Peyton","Wallace, Bailey","Delgadillo, Megan","Whitmore, Kelsie"
2021-03-27T01:00:00Z,UC Davis,Long Beach St.,https://stats.ncaa.org/game/box_score/5039123,5039123,https://stats.ncaa.org/game/play_by_play/5039123,0-0,away,Hernandez singled to second base.,Hernandez,Single,1,Long Beach St.,UC Davis,FALSE,0,0,0,Hernandez,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-27T01:00:00Z,UC Davis,Long Beach St.,https://stats.ncaa.org/game/box_score/5039123,5039123,https://stats.ncaa.org/game/play_by_play/5039123,0-0,away,Olson singled to left field3a Hernandez advanced to second.,Olson,Single,1,Long Beach St.,UC Davis,FALSE,0,0,0,Olson,Hernandez,NA,NA,NA,NA,NA,Hernandez,NA,NA,0,0,0,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-27T01:00:00Z,UC Davis,Long Beach St.,https://stats.ncaa.org/game/box_score/5039123,5039123,https://stats.ncaa.org/game/play_by_play/5039123,0-0,away,Gonzalez singled to left field3a Olson advanced to second3a Hernandez advanced to third.,Gonzalez,Single,1,Long Beach St.,UC Davis,FALSE,0,0,0,Gonzalez,Olson,Hernandez,NA,NA,NA,NA,Olson,Hernandez,NA,0,0,0,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-27T01:00:00Z,UC Davis,Long Beach St.,https://stats.ncaa.org/game/box_score/5039123,5039123,https://stats.ncaa.org/game/play_by_play/5039123,1-0,away,"Brookshire flied out to rf, SF, RBI3a Olson advanced to third3a Hernandez scored.",Brookshire,Fly Out,1,Long Beach St.,UC Davis,TRUE,0,0,0,Gonzalez,NA,Olson,NA,NA,Hernandez,NA,Gonzalez,Olson,Hernandez,1,1,0,1,1,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-27T01:00:00Z,UC Davis,Long Beach St.,https://stats.ncaa.org/game/box_score/5039123,5039123,https://stats.ncaa.org/game/play_by_play/5039123,1-0,away,Wise grounded out to 1b unassisted3a Gonzalez advanced to second.,Wise,Ground Out,1,Long Beach St.,UC Davis,FALSE,1,1,0,NA,Gonzalez,Olson,NA,NA,NA,NA,Gonzalez,NA,Olson,2,1,0,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
2021-03-27T01:00:00Z,UC Davis,Long Beach St.,https://stats.ncaa.org/game/box_score/5039123,5039123,https://stats.ncaa.org/game/play_by_play/5039123,1-0,away,Cecil popped up to cf.,Cecil,Pop Out,1,Long Beach St.,UC Davis,FALSE,2,1,0,NA,Gonzalez,Olson,NA,NA,NA,NA,NA,Gonzalez,Olson,3,1,0,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","Polson, Leah","Leon, Isabella","McMahan, Libbie","Jauregui, Marissa","Bower, Megan"
